City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed,,,,"<tr><td align=""right"">0</td><td>longyearbyen</td><td align=""right"">75</td><td>SJ</td><td align=""right"">1483588200</td><td align=""right"">73</td><td align=""right"">78.22</td><td align=""right"">15.64</td><td align=""right"">26.6</td><td align=""right"">19.46</td></tr>"
280,kiunga,88,PG,1528905464,94,-6.12,141.3,74.29,2.06,,,,<tr><td align=right>280</td><td>kiunga</td><td align=right>88</td><td>PG</td><td align=right>1528905464</td><td align=right>94</td><td align=right>-6.12</td><td align=right>141.3</td><td align=right>74.29</td><td align=right>2.06</td></tr>
281,koumac,76,NC,1528905465,96,-20.56,164.28,67.9,4.07,,,,<tr><td align=right>281</td><td>koumac</td><td align=right>76</td><td>NC</td><td align=right>1528905465</td><td align=right>96</td><td align=right>-20.56</td><td align=right>164.28</td><td align=right>67.9</td><td align=right>4.07</td></tr>
282,adre,20,TD,1528905465,16,13.47,22.2,103.27,8.66,,,,<tr><td align=right>282</td><td>adre</td><td align=right>20</td><td>TD</td><td align=right>1528905465</td><td align=right>16</td><td align=right>13.47</td><td align=right>22.2</td><td align=right>103.27</td><td align=right>8.66</td></tr>
283,ahtopol,0,BG,1528903800,57,42.1,27.94,77,13.87,,,,<tr><td align=right>283</td><td>ahtopol</td><td align=right>0</td><td>BG</td><td align=right>1528903800</td><td align=right>57</td><td align=right>42.1</td><td align=right>27.94</td><td align=right>77</td><td align=right>13.87</td></tr>
284,slantsy,0,RU,1528905466,55,59.12,28.09,62.5,4.18,,,,<tr><td align=right>284</td><td>slantsy</td><td align=right>0</td><td>RU</td><td align=right>1528905466</td><td align=right>55</td><td align=right>59.12</td><td align=right>28.09</td><td align=right>62.5</td><td align=right>4.18</td></tr>
285,mallaig,92,GB,1528905466,99,57.01,-5.83,53.95,24.09,,,,<tr><td align=right>285</td><td>mallaig</td><td align=right>92</td><td>GB</td><td align=right>1528905466</td><td align=right>99</td><td align=right>57.01</td><td align=right>-5.83</td><td align=right>53.95</td><td align=right>24.09</td></tr>
286,auch,40,FR,1528903800,56,43.65,0.59,73.4,10.29,,,,<tr><td align=right>286</td><td>auch</td><td align=right>40</td><td>FR</td><td align=right>1528903800</td><td align=right>56</td><td align=right>43.65</td><td align=right>0.59</td><td align=right>73.4</td><td align=right>10.29</td></tr>
287,pathein,92,MM,1528905467,96,16.78,94.73,76.9,14.81,,,,<tr><td align=right>287</td><td>pathein</td><td align=right>92</td><td>MM</td><td align=right>1528905467</td><td align=right>96</td><td align=right>16.78</td><td align=right>94.73</td><td align=right>76.9</td><td align=right>14.81</td></tr>
288,maceio,75,BR,1528905600,88,-9.67,-35.74,75.2,6.93,,,,<tr><td align=right>288</td><td>maceio</td><td align=right>75</td><td>BR</td><td align=right>1528905600</td><td align=right>88</td><td align=right>-9.67</td><td align=right>-35.74</td><td align=right>75.2</td><td align=right>6.93</td></tr>
289,oloron-sainte-marie,88,FR,1528903800,93,43.19,-0.61,68,11.41,,,,<tr><td align=right>289</td><td>oloron-sainte-marie</td><td align=right>88</td><td>FR</td><td align=right>1528903800</td><td align=right>93</td><td align=right>43.19</td><td align=right>-0.61</td><td align=right>68</td><td align=right>11.41</td></tr>
290,isangel,68,VU,1528905468,100,-19.55,169.27,74.2,14.36,,,,<tr><td align=right>290</td><td>isangel</td><td align=right>68</td><td>VU</td><td align=right>1528905468</td><td align=right>100</td><td align=right>-19.55</td><td align=right>169.27</td><td align=right>74.2</td><td align=right>14.36</td></tr>
291,manglaur,0,IN,1528905468,64,29.79,77.88,82.57,2.39,,,,<tr><td align=right>291</td><td>manglaur</td><td align=right>0</td><td>IN</td><td align=right>1528905468</td><td align=right>64</td><td align=right>29.79</td><td align=right>77.88</td><td align=right>82.57</td><td align=right>2.39</td></tr>
292,wenling,92,CN,1528905468,95,28.38,121.38,74.56,3.96,,,,<tr><td align=right>292</td><td>wenling</td><td align=right>92</td><td>CN</td><td align=right>1528905468</td><td align=right>95</td><td align=right>28.38</td><td align=right>121.38</td><td align=right>74.56</td><td align=right>3.96</td></tr>
293,pak phanang,48,TH,1528905469,93,8.35,100.2,85.99,10.22,,,,<tr><td align=right>293</td><td>pak phanang</td><td align=right>48</td><td>TH</td><td align=right>1528905469</td><td align=right>93</td><td align=right>8.35</td><td align=right>100.2</td><td align=right>85.99</td><td align=right>10.22</td></tr>
294,aksay,0,RU,1528905469,21,47.27,39.86,87.43,3.74,,,,<tr><td align=right>294</td><td>aksay</td><td align=right>0</td><td>RU</td><td align=right>1528905469</td><td align=right>21</td><td align=right>47.27</td><td align=right>39.86</td><td align=right>87.43</td><td align=right>3.74</td></tr>
295,baghdad,0,IQ,1528902000,14,33.3,44.38,104,4.7,,,,<tr><td align=right>295</td><td>baghdad</td><td align=right>0</td><td>IQ</td><td align=right>1528902000</td><td align=right>14</td><td align=right>33.3</td><td align=right>44.38</td><td align=right>104</td><td align=right>4.7</td></tr>
296,fort nelson,90,CA,1528902000,86,58.81,-122.69,41,9.17,,,,<tr><td align=right>296</td><td>fort nelson</td><td align=right>90</td><td>CA</td><td align=right>1528902000</td><td align=right>86</td><td align=right>58.81</td><td align=right>-122.69</td><td align=right>41</td><td align=right>9.17</td></tr>
297,fuerte olimpo,92,BR,1528905470,75,-21.04,-57.87,60.97,12.8,,,,<tr><td align=right>297</td><td>fuerte olimpo</td><td align=right>92</td><td>BR</td><td align=right>1528905470</td><td align=right>75</td><td align=right>-21.04</td><td align=right>-57.87</td><td align=right>60.97</td><td align=right>12.8</td></tr>
298,bandarban,90,BD,1528902000,94,22.2,92.22,80.6,13.87,,,,<tr><td align=right>298</td><td>bandarban</td><td align=right>90</td><td>BD</td><td align=right>1528902000</td><td align=right>94</td><td align=right>22.2</td><td align=right>92.22</td><td align=right>80.6</td><td align=right>13.87</td></tr>
299,mao,40,DO,1528902000,62,19.55,-71.08,89.6,12.75,,,,<tr><td align=right>299</td><td>mao</td><td align=right>40</td><td>DO</td><td align=right>1528902000</td><td align=right>62</td><td align=right>19.55</td><td align=right>-71.08</td><td align=right>89.6</td><td align=right>12.75</td></tr>
300,christchurch,100,NZ,1528903800,93,-43.53,172.64,48.2,8.05,,,,<tr><td align=right>300</td><td>christchurch</td><td align=right>100</td><td>NZ</td><td align=right>1528903800</td><td align=right>93</td><td align=right>-43.53</td><td align=right>172.64</td><td align=right>48.2</td><td align=right>8.05</td></tr>
301,goderich,32,CA,1528905435,88,43.74,-81.71,68.17,11.45,,,,<tr><td align=right>301</td><td>goderich</td><td align=right>32</td><td>CA</td><td align=right>1528905435</td><td align=right>88</td><td align=right>43.74</td><td align=right>-81.71</td><td align=right>68.17</td><td align=right>11.45</td></tr>
302,kizema,56,RU,1528905476,66,61.11,44.83,53.86,18.39,,,,<tr><td align=right>302</td><td>kizema</td><td align=right>56</td><td>RU</td><td align=right>1528905476</td><td align=right>66</td><td align=right>61.11</td><td align=right>44.83</td><td align=right>53.86</td><td align=right>18.39</td></tr>
303,quatre cocos,75,MU,1528902000,69,-20.21,57.76,75.2,14.99,,,,<tr><td align=right>303</td><td>quatre cocos</td><td align=right>75</td><td>MU</td><td align=right>1528902000</td><td align=right>69</td><td align=right>-20.21</td><td align=right>57.76</td><td align=right>75.2</td><td align=right>14.99</td></tr>
304,kalur kot,44,PK,1528905476,41,32.16,71.27,91.03,1.95,,,,<tr><td align=right>304</td><td>kalur kot</td><td align=right>44</td><td>PK</td><td align=right>1528905476</td><td align=right>41</td><td align=right>32.16</td><td align=right>71.27</td><td align=right>91.03</td><td align=right>1.95</td></tr>
305,singaraja,64,ID,1528905476,100,-8.11,115.08,66.73,1.95,,,,<tr><td align=right>305</td><td>singaraja</td><td align=right>64</td><td>ID</td><td align=right>1528905476</td><td align=right>100</td><td align=right>-8.11</td><td align=right>115.08</td><td align=right>66.73</td><td align=right>1.95</td></tr>
306,coquimbo,0,CL,1528902000,62,-29.95,-71.34,53.6,8.05,,,,<tr><td align=right>306</td><td>coquimbo</td><td align=right>0</td><td>CL</td><td align=right>1528902000</td><td align=right>62</td><td align=right>-29.95</td><td align=right>-71.34</td><td align=right>53.6</td><td align=right>8.05</td></tr>
307,urengoy,12,RU,1528905477,59,65.96,78.37,69.25,12.24,,,,<tr><td align=right>307</td><td>urengoy</td><td align=right>12</td><td>RU</td><td align=right>1528905477</td><td align=right>59</td><td align=right>65.96</td><td align=right>78.37</td><td align=right>69.25</td><td align=right>12.24</td></tr>
308,yaypan,24,UZ,1528905477,43,40.38,70.82,76.54,3.62,,,,<tr><td align=right>308</td><td>yaypan</td><td align=right>24</td><td>UZ</td><td align=right>1528905477</td><td align=right>43</td><td align=right>40.38</td><td align=right>70.82</td><td align=right>76.54</td><td align=right>3.62</td></tr>
309,seoul,75,KR,1528902000,68,37.57,126.98,71.6,3.36,,,,<tr><td align=right>309</td><td>seoul</td><td align=right>75</td><td>KR</td><td align=right>1528902000</td><td align=right>68</td><td align=right>37.57</td><td align=right>126.98</td><td align=right>71.6</td><td align=right>3.36</td></tr>
310,acopiara,0,BR,1528905477,51,-6.09,-39.45,83.2,11.23,,,,<tr><td align=right>310</td><td>acopiara</td><td align=right>0</td><td>BR</td><td align=right>1528905477</td><td align=right>51</td><td align=right>-6.09</td><td align=right>-39.45</td><td align=right>83.2</td><td align=right>11.23</td></tr>
311,warrnambool,76,AU,1528905363,100,-38.38,142.48,51.43,17.72,,,,<tr><td align=right>311</td><td>warrnambool</td><td align=right>76</td><td>AU</td><td align=right>1528905363</td><td align=right>100</td><td align=right>-38.38</td><td align=right>142.48</td><td align=right>51.43</td><td align=right>17.72</td></tr>
312,phan thiet,36,VN,1528905478,100,10.93,108.1,78.61,10,,,,<tr><td align=right>312</td><td>phan thiet</td><td align=right>36</td><td>VN</td><td align=right>1528905478</td><td align=right>100</td><td align=right>10.93</td><td align=right>108.1</td><td align=right>78.61</td><td align=right>10</td></tr>
313,ilebo,12,CD,1528905478,22,-4.33,20.59,94.72,5.19,,,,<tr><td align=right>313</td><td>ilebo</td><td align=right>12</td><td>CD</td><td align=right>1528905478</td><td align=right>22</td><td align=right>-4.33</td><td align=right>20.59</td><td align=right>94.72</td><td align=right>5.19</td></tr>
314,kijang,40,KR,1528902000,72,35.24,129.21,68,13.87,,,,<tr><td align=right>314</td><td>kijang</td><td align=right>40</td><td>KR</td><td align=right>1528902000</td><td align=right>72</td><td align=right>35.24</td><td align=right>129.21</td><td align=right>68</td><td align=right>13.87</td></tr>
315,krasnogorsk,75,RU,1528902000,59,55.82,37.34,69.8,13.42,,,,<tr><td align=right>315</td><td>krasnogorsk</td><td align=right>75</td><td>RU</td><td align=right>1528902000</td><td align=right>59</td><td align=right>55.82</td><td align=right>37.34</td><td align=right>69.8</td><td align=right>13.42</td></tr>
316,husavik,44,CA,1528905479,72,50.56,-96.99,67.27,7.31,,,,<tr><td align=right>316</td><td>husavik</td><td align=right>44</td><td>CA</td><td align=right>1528905479</td><td align=right>72</td><td align=right>50.56</td><td align=right>-96.99</td><td align=right>67.27</td><td align=right>7.31</td></tr>
317,araouane,0,ML,1528905479,15,18.9,-3.53,111.46,5.75,,,,<tr><td align=right>317</td><td>araouane</td><td align=right>0</td><td>ML</td><td align=right>1528905479</td><td align=right>15</td><td align=right>18.9</td><td align=right>-3.53</td><td align=right>111.46</td><td align=right>5.75</td></tr>
318,tilichiki,0,RU,1528905480,88,60.47,166.1,37.93,2.62,,,,<tr><td align=right>318</td><td>tilichiki</td><td align=right>0</td><td>RU</td><td align=right>1528905480</td><td align=right>88</td><td align=right>60.47</td><td align=right>166.1</td><td align=right>37.93</td><td align=right>2.62</td></tr>
319,bosobolo,20,CD,1528905481,70,4.19,19.88,84.19,6.42,,,,<tr><td align=right>319</td><td>bosobolo</td><td align=right>20</td><td>CD</td><td align=right>1528905481</td><td align=right>70</td><td align=right>4.19</td><td align=right>19.88</td><td align=right>84.19</td><td align=right>6.42</td></tr>
320,villarrobledo,0,ES,1528905482,28,39.27,-2.6,76.99,12.01,,,,<tr><td align=right>320</td><td>villarrobledo</td><td align=right>0</td><td>ES</td><td align=right>1528905482</td><td align=right>28</td><td align=right>39.27</td><td align=right>-2.6</td><td align=right>76.99</td><td align=right>12.01</td></tr>
321,ribeira grande,40,PT,1528903800,83,38.52,-28.7,75.2,11.41,,,,<tr><td align=right>321</td><td>ribeira grande</td><td align=right>40</td><td>PT</td><td align=right>1528903800</td><td align=right>83</td><td align=right>38.52</td><td align=right>-28.7</td><td align=right>75.2</td><td align=right>11.41</td></tr>
322,shakawe,0,BW,1528905485,23,-18.36,21.84,73.93,5.19,,,,<tr><td align=right>322</td><td>shakawe</td><td align=right>0</td><td>BW</td><td align=right>1528905485</td><td align=right>23</td><td align=right>-18.36</td><td align=right>21.84</td><td align=right>73.93</td><td align=right>5.19</td></tr>
323,nemuro,80,JP,1528905486,100,43.32,145.57,48.64,17.83,,,,<tr><td align=right>323</td><td>nemuro</td><td align=right>80</td><td>JP</td><td align=right>1528905486</td><td align=right>100</td><td align=right>43.32</td><td align=right>145.57</td><td align=right>48.64</td><td align=right>17.83</td></tr>
324,miramar,0,CR,1528902000,61,10.09,-84.73,80.6,3.36,,,,<tr><td align=right>324</td><td>miramar</td><td align=right>0</td><td>CR</td><td align=right>1528902000</td><td align=right>61</td><td align=right>10.09</td><td align=right>-84.73</td><td align=right>80.6</td><td align=right>3.36</td></tr>
325,kerman,20,IR,1528902000,5,30.29,57.06,91.4,13.87,,,,<tr><td align=right>325</td><td>kerman</td><td align=right>20</td><td>IR</td><td align=right>1528902000</td><td align=right>5</td><td align=right>30.29</td><td align=right>57.06</td><td align=right>91.4</td><td align=right>13.87</td></tr>
326,davidson,40,US,1528905600,65,35.5,-80.85,78.8,4.7,,,,<tr><td align=right>326</td><td>davidson</td><td align=right>40</td><td>US</td><td align=right>1528905600</td><td align=right>65</td><td align=right>35.5</td><td align=right>-80.85</td><td align=right>78.8</td><td align=right>4.7</td></tr>
327,oksfjord,40,NO,1528903200,65,70.24,22.35,46.4,10.29,,,,<tr><td align=right>327</td><td>oksfjord</td><td align=right>40</td><td>NO</td><td align=right>1528903200</td><td align=right>65</td><td align=right>70.24</td><td align=right>22.35</td><td align=right>46.4</td><td align=right>10.29</td></tr>
328,wattegama,92,LK,1528905487,97,7.35,80.68,71.41,5.75,,,,<tr><td align=right>328</td><td>wattegama</td><td align=right>92</td><td>LK</td><td align=right>1528905487</td><td align=right>97</td><td align=right>7.35</td><td align=right>80.68</td><td align=right>71.41</td><td align=right>5.75</td></tr>
329,inyonga,0,TZ,1528905487,32,-6.72,32.06,79.42,3.18,,,,<tr><td align=right>329</td><td>inyonga</td><td align=right>0</td><td>TZ</td><td align=right>1528905487</td><td align=right>32</td><td align=right>-6.72</td><td align=right>32.06</td><td align=right>79.42</td><td align=right>3.18</td></tr>
330,saint george,40,GR,1528903200,54,39.45,22.34,80.6,8.05,,,,<tr><td align=right>330</td><td>saint george</td><td align=right>40</td><td>GR</td><td align=right>1528903200</td><td align=right>54</td><td align=right>39.45</td><td align=right>22.34</td><td align=right>80.6</td><td align=right>8.05</td></tr>
331,jabinyanah,0,TN,1528902000,47,35.03,10.91,80.6,13.87,,,,<tr><td align=right>331</td><td>jabinyanah</td><td align=right>0</td><td>TN</td><td align=right>1528902000</td><td align=right>47</td><td align=right>35.03</td><td align=right>10.91</td><td align=right>80.6</td><td align=right>13.87</td></tr>
332,siddipet,56,IN,1528905488,58,18.1,78.85,84.1,11.68,,,,<tr><td align=right>332</td><td>siddipet</td><td align=right>56</td><td>IN</td><td align=right>1528905488</td><td align=right>58</td><td align=right>18.1</td><td align=right>78.85</td><td align=right>84.1</td><td align=right>11.68</td></tr>
333,praia da vitoria,40,PT,1528902000,78,38.73,-27.07,75.2,10.22,,,,<tr><td align=right>333</td><td>praia da vitoria</td><td align=right>40</td><td>PT</td><td align=right>1528902000</td><td align=right>78</td><td align=right>38.73</td><td align=right>-27.07</td><td align=right>75.2</td><td align=right>10.22</td></tr>
334,duluth,1,US,1528904100,46,46.77,-92.13,73.4,8.05,,,,<tr><td align=right>334</td><td>duluth</td><td align=right>1</td><td>US</td><td align=right>1528904100</td><td align=right>46</td><td align=right>46.77</td><td align=right>-92.13</td><td align=right>73.4</td><td align=right>8.05</td></tr>
335,oistins,20,BB,1528902000,66,13.07,-59.53,86,25.28,,,,<tr><td align=right>335</td><td>oistins</td><td align=right>20</td><td>BB</td><td align=right>1528902000</td><td align=right>66</td><td align=right>13.07</td><td align=right>-59.53</td><td align=right>86</td><td align=right>25.28</td></tr>
336,san onofre,0,CO,1528905495,93,9.74,-75.52,86.44,5.3,,,,<tr><td align=right>336</td><td>san onofre</td><td align=right>0</td><td>CO</td><td align=right>1528905495</td><td align=right>93</td><td align=right>9.74</td><td align=right>-75.52</td><td align=right>86.44</td><td align=right>5.3</td></tr>
337,avera,90,US,1528904100,83,33.19,-82.53,78.8,3.74,,,,<tr><td align=right>337</td><td>avera</td><td align=right>90</td><td>US</td><td align=right>1528904100</td><td align=right>83</td><td align=right>33.19</td><td align=right>-82.53</td><td align=right>78.8</td><td align=right>3.74</td></tr>
338,alizai,0,PK,1528905496,30,33.94,71.55,89.77,3.29,,,,<tr><td align=right>338</td><td>alizai</td><td align=right>0</td><td>PK</td><td align=right>1528905496</td><td align=right>30</td><td align=right>33.94</td><td align=right>71.55</td><td align=right>89.77</td><td align=right>3.29</td></tr>
339,bela,36,PK,1528905496,29,26.23,66.31,93.37,10.33,,,,<tr><td align=right>339</td><td>bela</td><td align=right>36</td><td>PK</td><td align=right>1528905496</td><td align=right>29</td><td align=right>26.23</td><td align=right>66.31</td><td align=right>93.37</td><td align=right>10.33</td></tr>
340,kalas,0,PK,1528903800,25,33.49,72.96,98.6,4.97,,,,<tr><td align=right>340</td><td>kalas</td><td align=right>0</td><td>PK</td><td align=right>1528903800</td><td align=right>25</td><td align=right>33.49</td><td align=right>72.96</td><td align=right>98.6</td><td align=right>4.97</td></tr>
341,gisborne,12,NZ,1528905498,86,-38.66,178.02,52.6,10.67,,,,<tr><td align=right>341</td><td>gisborne</td><td align=right>12</td><td>NZ</td><td align=right>1528905498</td><td align=right>86</td><td align=right>-38.66</td><td align=right>178.02</td><td align=right>52.6</td><td align=right>10.67</td></tr>
342,yuryevets,24,RU,1528905498,69,57.32,43.11,60.7,15.03,,,,<tr><td align=right>342</td><td>yuryevets</td><td align=right>24</td><td>RU</td><td align=right>1528905498</td><td align=right>69</td><td align=right>57.32</td><td align=right>43.11</td><td align=right>60.7</td><td align=right>15.03</td></tr>
343,bundaberg,88,AU,1528905498,100,-24.87,152.35,64.66,12.01,,,,<tr><td align=right>343</td><td>bundaberg</td><td align=right>88</td><td>AU</td><td align=right>1528905498</td><td align=right>100</td><td align=right>-24.87</td><td align=right>152.35</td><td align=right>64.66</td><td align=right>12.01</td></tr>
344,griffith,80,AU,1528905499,90,-34.29,146.06,50.62,8.88,,,,<tr><td align=right>344</td><td>griffith</td><td align=right>80</td><td>AU</td><td align=right>1528905499</td><td align=right>90</td><td align=right>-34.29</td><td align=right>146.06</td><td align=right>50.62</td><td align=right>8.88</td></tr>
345,raudeberg,75,NO,1528903200,71,61.99,5.14,60.8,11.41,,,,<tr><td align=right>345</td><td>raudeberg</td><td align=right>75</td><td>NO</td><td align=right>1528903200</td><td align=right>71</td><td align=right>61.99</td><td align=right>5.14</td><td align=right>60.8</td><td align=right>11.41</td></tr>
346,rio gallegos,20,AR,1528902000,86,-51.62,-69.22,33.8,5.82,,,,<tr><td align=right>346</td><td>rio gallegos</td><td align=right>20</td><td>AR</td><td align=right>1528902000</td><td align=right>86</td><td align=right>-51.62</td><td align=right>-69.22</td><td align=right>33.8</td><td align=right>5.82</td></tr>
347,antalaha,88,MG,1528905500,85,-14.9,50.28,75.01,14.14,,,,<tr><td align=right>347</td><td>antalaha</td><td align=right>88</td><td>MG</td><td align=right>1528905500</td><td align=right>85</td><td align=right>-14.9</td><td align=right>50.28</td><td align=right>75.01</td><td align=right>14.14</td></tr>
348,houma,0,CN,1528905500,58,35.63,111.36,62.32,2.51,,,,<tr><td align=right>348</td><td>houma</td><td align=right>0</td><td>CN</td><td align=right>1528905500</td><td align=right>58</td><td align=right>35.63</td><td align=right>111.36</td><td align=right>62.32</td><td align=right>2.51</td></tr>
349,verkhoyansk,0,RU,1528905500,63,67.55,133.39,56.29,2.62,,,,<tr><td align=right>349</td><td>verkhoyansk</td><td align=right>0</td><td>RU</td><td align=right>1528905500</td><td align=right>63</td><td align=right>67.55</td><td align=right>133.39</td><td align=right>56.29</td><td align=right>2.62</td></tr>
350,donskoye,0,RU,1528902000,30,45.45,41.98,80.6,6.71,,,,<tr><td align=right>350</td><td>donskoye</td><td align=right>0</td><td>RU</td><td align=right>1528902000</td><td align=right>30</td><td align=right>45.45</td><td align=right>41.98</td><td align=right>80.6</td><td align=right>6.71</td></tr>
351,mogadishu,64,SO,1528905402,100,2.04,45.34,78.25,22.08,,,,<tr><td align=right>351</td><td>mogadishu</td><td align=right>64</td><td>SO</td><td align=right>1528905402</td><td align=right>100</td><td align=right>2.04</td><td align=right>45.34</td><td align=right>78.25</td><td align=right>22.08</td></tr>
352,lewistown,1,US,1528904100,53,40.39,-90.15,78.8,12.75,,,,<tr><td align=right>352</td><td>lewistown</td><td align=right>1</td><td>US</td><td align=right>1528904100</td><td align=right>53</td><td align=right>40.39</td><td align=right>-90.15</td><td align=right>78.8</td><td align=right>12.75</td></tr>
353,leningradskiy,0,RU,1528905501,88,69.38,178.42,33.79,21.74,,,,<tr><td align=right>353</td><td>leningradskiy</td><td align=right>0</td><td>RU</td><td align=right>1528905501</td><td align=right>88</td><td align=right>69.38</td><td align=right>178.42</td><td align=right>33.79</td><td align=right>21.74</td></tr>
354,airai,76,TL,1528905503,93,-8.93,125.41,68.98,1.72,,,,<tr><td align=right>354</td><td>airai</td><td align=right>76</td><td>TL</td><td align=right>1528905503</td><td align=right>93</td><td align=right>-8.93</td><td align=right>125.41</td><td align=right>68.98</td><td align=right>1.72</td></tr>
355,nantucket,90,US,1528904100,77,41.28,-70.1,69.8,17.22,,,,<tr><td align=right>355</td><td>nantucket</td><td align=right>90</td><td>US</td><td align=right>1528904100</td><td align=right>77</td><td align=right>41.28</td><td align=right>-70.1</td><td align=right>69.8</td><td align=right>17.22</td></tr>
356,mount gambier,92,AU,1528905506,81,-37.83,140.78,49.72,6.87,,,,<tr><td align=right>356</td><td>mount gambier</td><td align=right>92</td><td>AU</td><td align=right>1528905506</td><td align=right>81</td><td align=right>-37.83</td><td align=right>140.78</td><td align=right>49.72</td><td align=right>6.87</td></tr>
357,katobu,24,ID,1528905506,100,-4.94,122.53,77.98,2.62,,,,<tr><td align=right>357</td><td>katobu</td><td align=right>24</td><td>ID</td><td align=right>1528905506</td><td align=right>100</td><td align=right>-4.94</td><td align=right>122.53</td><td align=right>77.98</td><td align=right>2.62</td></tr>
358,baiyin,0,CN,1528902000,31,36.55,104.13,60.8,4.47,,,,<tr><td align=right>358</td><td>baiyin</td><td align=right>0</td><td>CN</td><td align=right>1528902000</td><td align=right>31</td><td align=right>36.55</td><td align=right>104.13</td><td align=right>60.8</td><td align=right>4.47</td></tr>
359,jumla,88,NP,1528905507,95,29.28,82.18,37.75,2.51,,,,<tr><td align=right>359</td><td>jumla</td><td align=right>88</td><td>NP</td><td align=right>1528905507</td><td align=right>95</td><td align=right>29.28</td><td align=right>82.18</td><td align=right>37.75</td><td align=right>2.51</td></tr>
360,voh,8,NC,1528905507,100,-20.95,164.69,71.59,14.81,,,,<tr><td align=right>360</td><td>voh</td><td align=right>8</td><td>NC</td><td align=right>1528905507</td><td align=right>100</td><td align=right>-20.95</td><td align=right>164.69</td><td align=right>71.59</td><td align=right>14.81</td></tr>
361,kamaishi,0,JP,1528905507,78,39.28,141.86,53.95,12.8,,,,<tr><td align=right>361</td><td>kamaishi</td><td align=right>0</td><td>JP</td><td align=right>1528905507</td><td align=right>78</td><td align=right>39.28</td><td align=right>141.86</td><td align=right>53.95</td><td align=right>12.8</td></tr>
362,jurm,56,AF,1528905508,100,36.86,70.83,40.09,1.61,,,,<tr><td align=right>362</td><td>jurm</td><td align=right>56</td><td>AF</td><td align=right>1528905508</td><td align=right>100</td><td align=right>36.86</td><td align=right>70.83</td><td align=right>40.09</td><td align=right>1.61</td></tr>
363,la ronge,75,CA,1528902000,76,55.1,-105.3,53.6,8.05,,,,<tr><td align=right>363</td><td>la ronge</td><td align=right>75</td><td>CA</td><td align=right>1528902000</td><td align=right>76</td><td align=right>55.1</td><td align=right>-105.3</td><td align=right>53.6</td><td align=right>8.05</td></tr>
364,paragominas,20,BR,1528905508,56,-3,-47.35,91.93,5.41,,,,<tr><td align=right>364</td><td>paragominas</td><td align=right>20</td><td>BR</td><td align=right>1528905508</td><td align=right>56</td><td align=right>-3</td><td align=right>-47.35</td><td align=right>91.93</td><td align=right>5.41</td></tr>
365,fairbanks,1,US,1528901880,75,64.84,-147.72,42.8,3.36,,,,<tr><td align=right>365</td><td>fairbanks</td><td align=right>1</td><td>US</td><td align=right>1528901880</td><td align=right>75</td><td align=right>64.84</td><td align=right>-147.72</td><td align=right>42.8</td><td align=right>3.36</td></tr>
366,poum,40,MK,1528903800,47,41.28,20.71,78.8,8.05,,,,<tr><td align=right>366</td><td>poum</td><td align=right>40</td><td>MK</td><td align=right>1528903800</td><td align=right>47</td><td align=right>41.28</td><td align=right>20.71</td><td align=right>78.8</td><td align=right>8.05</td></tr>
367,boyle,75,IE,1528902000,100,53.97,-8.3,55.4,18.34,,,,<tr><td align=right>367</td><td>boyle</td><td align=right>75</td><td>IE</td><td align=right>1528902000</td><td align=right>100</td><td align=right>53.97</td><td align=right>-8.3</td><td align=right>55.4</td><td align=right>18.34</td></tr>
368,klaksvik,92,FO,1528903200,93,62.23,-6.59,48.2,19.46,,,,<tr><td align=right>368</td><td>klaksvik</td><td align=right>92</td><td>FO</td><td align=right>1528903200</td><td align=right>93</td><td align=right>62.23</td><td align=right>-6.59</td><td align=right>48.2</td><td align=right>19.46</td></tr>
369,aleksandro-nevskiy,0,RU,1528905510,49,53.48,40.21,74.2,9.78,,,,<tr><td align=right>369</td><td>aleksandro-nevskiy</td><td align=right>0</td><td>RU</td><td align=right>1528905510</td><td align=right>49</td><td align=right>53.48</td><td align=right>40.21</td><td align=right>74.2</td><td align=right>9.78</td></tr>
370,graham,75,US,1528905240,78,36.07,-79.4,75.2,9.17,,,,<tr><td align=right>370</td><td>graham</td><td align=right>75</td><td>US</td><td align=right>1528905240</td><td align=right>78</td><td align=right>36.07</td><td align=right>-79.4</td><td align=right>75.2</td><td align=right>9.17</td></tr>
371,paraiso,75,MX,1528901040,68,24.01,-104.61,66.2,3.36,,,,<tr><td align=right>371</td><td>paraiso</td><td align=right>75</td><td>MX</td><td align=right>1528901040</td><td align=right>68</td><td align=right>24.01</td><td align=right>-104.61</td><td align=right>66.2</td><td align=right>3.36</td></tr>
372,nishihara,75,JP,1528902000,68,35.74,139.53,69.8,3.36,,,,<tr><td align=right>372</td><td>nishihara</td><td align=right>75</td><td>JP</td><td align=right>1528902000</td><td align=right>68</td><td align=right>35.74</td><td align=right>139.53</td><td align=right>69.8</td><td align=right>3.36</td></tr>
373,charyshskoye,8,RU,1528905511,37,51.4,83.56,69.7,3.4,,,,<tr><td align=right>373</td><td>charyshskoye</td><td align=right>8</td><td>RU</td><td align=right>1528905511</td><td align=right>37</td><td align=right>51.4</td><td align=right>83.56</td><td align=right>69.7</td><td align=right>3.4</td></tr>
